f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.203621,-0.037253,-0.732804,-0.155892,0.361161,0.000816,0.071907,-0.268378,-0.311859,0.069770,A
0.205998,-0.405799,-0.172665,-0.055680,-0.032967,0.327173,-0.039110,-0.696256,-0.210417,0.091183,A
0.291839,-0.833625,-0.512547,0.061225,0.678210,0.344046,0.235480,-0.483766,-0.400355,0.105667,A
0.262815,-0.470621,0.070580,-0.304802,-0.014880,0.715780,0.141568,-0.561037,-0.461424,-0.032355,A
-0.019605,-0.587149,-0.278149,-0.118722,0.444579,0.526792,-0.166226,-0.375937,-0.438560,-0.127377,A
-0.065559,-0.484918,-0.153704,0.488422,0.466510,0.083402,0.074312,-0.487135,-0.479278,0.061546,A
-0.519727,-0.498486,-0.550672,0.014442,0.647655,0.245586,-0.330878,-0.804903,-0.644206,-0.245382,A
-0.467763,-0.394583,-0.599182,0.229953,0.482594,0.492378,0.253439,-0.133409,-0.213550,0.226830,A
-0.389061,-0.593513,-0.599172,-0.252639,0.265966,0.031831,0.000529,-0.750304,-0.674401,0.003043,A
-0.339114,-0.409819,-0.541937,0.416715,0.536407,0.075797,-0.221400,-0.098447,-0.107767,0.404229,A
-0.029023,-0.722441,-0.165643,0.115225,0.292593,0.391117,-0.378251,-0.537232,-0.555218,-0.168765,A
-0.487648,-0.443313,-0.177404,0.164108,0.562805,0.226845,-0.066985,-0.440131,-0.361936,0.178475,A
0.202869,-0.192962,-0.147356,0.145536,0.441666,0.072015,-0.328128,-0.305134,-0.414818,0.341748,A
-0.503004,-0.150160,-0.096399,0.427812,-0.013894,-0.199450,0.114982,-0.172245,-0.119219,0.073236,A
-0.507774,-0.535861,-0.183513,0.536696,0.477814,0.109650,-0.040007,-0.242659,-0.303807,0.280600,A
0.021591,-0.314901,-0.184788,-0.207516,0.789402,-0.333939,-0.229313,-0.510118,-0.067324,0.316595,A
-0.175038,-0.294878,-0.055682,0.962179,0.438957,0.081232,-0.169561,-0.544796,0.022145,0.263089,A
-0.691335,-0.258583,0.173347,0.342580,0.180135,0.306874,-0.557506,-0.430665,-0.273676,-0.031742,A
1.565400,1.668617,2.140937,2.657356,2.322844,2.050394,1.415847,1.337733,1.943301,2.204546,B
1.474606,1.513202,2.099011,2.736848,1.945262,1.834945,1.039873,1.695362,1.680010,1.866442,B
1.079110,1.080231,2.006652,2.218927,1.876498,1.322980,1.462878,1.328864,1.772336,2.326663,B
1.393120,1.785515,1.539980,2.270041,2.345404,1.357398,1.907265,1.343824,1.605804,2.256106,B
1.223497,1.814045,2.180085,1.806774,2.150280,1.659821,1.483927,1.324043,2.308080,2.312961,B
1.293232,1.470814,1.617418,2.455701,2.598011,1.907239,1.623142,1.338597,1.536762,2.096145,B
1.251376,1.241713,2.265898,2.435062,2.384901,1.055920,0.889382,1.234961,1.728092,2.555293,B
1.172859,1.729467,2.256458,2.066042,2.586041,1.227243,1.255356,1.443323,1.944583,2.762025,B
1.390717,1.633540,2.152237,1.999129,2.146433,1.628861,1.361214,1.295146,1.915210,2.269221,B
1.011097,1.585419,2.455705,2.630192,2.311098,1.072358,1.275585,1.831347,2.060769,2.266507,B
1.832752,1.681579,1.865131,1.719554,2.019164,1.098005,1.224817,1.001989,1.930810,2.163201,B
1.702214,1.261770,1.911098,2.201306,1.844000,1.721641,0.888717,1.818765,2.258140,2.143657,B
0.930548,2.033148,2.668300,2.912719,2.052760,1.356486,1.253862,1.053243,2.356604,2.565448,B
1.338333,1.423601,1.564737,2.296839,1.916736,1.286858,1.203062,1.660618,1.805174,2.515632,B
1.234423,2.028154,2.705373,2.096263,1.849139,1.133647,0.973096,1.558763,2.048961,2.301890,B
1.616139,1.997337,2.824349,2.738688,1.876200,1.078541,1.349524,1.463529,2.058823,2.130578,B
1.205786,2.224854,2.334226,2.536047,1.702838,1.411438,1.538372,1.957906,2.222080,2.422705,B
1.576485,2.057759,2.333905,2.392098,1.849910,1.366448,1.466089,2.107757,1.780504,2.315675,B
1.739632,1.825445,2.840169,2.242373,1.788297,1.534608,1.010330,1.468402,2.444747,2.315514,B
1.240950,2.127975,2.199137,2.930041,1.344308,1.374487,1.304907,1.968977,2.151017,2.451717,B
1.445700,1.864735,2.392462,2.451102,1.860155,0.805107,0.893125,1.709312,2.515985,2.456226,B
1.166370,1.700384,2.477689,2.383893,1.617371,1.490115,0.572629,1.266443,2.337543,2.471610,B
0.911867,2.071415,2.461614,1.981381,1.606874,1.341148,1.902693,2.328371,2.417453,2.310426,B
2.080977,1.826635,2.559312,2.302330,1.984608,1.783749,1.248008,2.133259,2.064685,2.352404,B
1.522484,1.971869,2.726846,2.124103,1.258584,1.562610,1.393754,1.931633,2.388802,2.527273,B
-0.382089,0.464938,0.560439,0.342720,-0.517022,-0.876598,-0.135073,0.471370,0.682190,0.534108,A
-0.391905,0.348906,0.478807,0.183869,-0.399507,-0.724310,-0.430252,-0.030695,0.956696,0.565516,A
-0.554310,0.103237,0.224593,-0.240573,-0.418077,-0.558340,-0.571533,0.247507,0.581867,0.090044,A
-0.387764,0.448687,0.211762,0.232016,-0.112086,-0.984966,-0.088505,0.499233,0.252285,0.074228,A
-0.273897,0.732457,0.012553,-0.004933,0.179070,-0.586506,-0.477901,0.060566,0.467379,0.586916,A
-0.013022,0.148688,0.853149,0.269303,-0.456051,-0.685050,-0.329734,0.869806,0.363892,0.287851,A
0.348168,0.138988,0.685894,0.138945,-0.014096,-0.433811,0.039654,0.429756,0.336094,-0.009409,A
-0.153177,0.993014,0.009311,-0.325829,-0.572799,-0.258753,-0.384870,0.340838,0.503916,0.245051,A
0.093478,0.982085,0.294193,-0.111356,-0.417519,-0.090544,-0.063083,0.520390,0.321553,0.378740,A
0.042050,-0.013927,0.911819,-0.072900,-0.263860,-0.088942,-0.419777,0.108227,0.449996,0.398813,A
0.225318,0.380179,0.012804,0.011862,-0.260772,-0.058031,-0.059458,0.049181,0.543441,0.299043,A
-0.317572,0.493316,0.160053,-0.394637,-0.020542,-0.412240,-0.208609,0.383501,0.116062,0.077625,A
-0.151711,0.582314,-0.024010,-0.019246,-0.567342,-0.340206,0.514897,0.916164,-0.049356,0.007423,A
0.467293,0.632612,-0.129599,0.207221,-0.737312,-0.282333,-0.044086,0.389403,0.212957,0.096849,A
-0.041001,0.184892,0.095169,-0.277605,-0.646832,-0.315231,0.548675,-0.012949,0.800391,-0.223238,A
-0.018822,0.871432,0.154064,-0.337416,-0.261438,-0.520845,0.346866,0.464608,0.095046,-0.331763,A
0.124440,-0.031472,0.386928,-0.562521,-0.946577,-0.458576,0.336831,0.261926,0.427070,-0.006494,A
0.635858,0.629938,0.434393,-0.081687,-0.586574,-0.417771,0.295143,0.413074,0.638382,0.074033,A
0.095256,0.286411,0.068492,-0.251774,-0.440817,0.070502,0.629530,0.081795,0.312055,0.331889,A
0.375874,0.195447,0.097150,-0.459330,-0.835118,-0.271265,0.083328,0.496250,-0.138649,-0.334385,A
0.185009,0.275336,0.274763,-0.350683,0.086729,-0.235606,0.102425,0.006875,-0.035485,0.044157,A
0.312582,0.200803,0.050376,-0.196064,-0.145768,0.185823,0.381365,0.178143,0.141629,-0.198755,A
0.022730,0.228542,0.135203,0.161142,-0.356641,0.341159,0.486407,0.408172,-0.262082,-0.138515,A
0.317658,0.756702,0.136525,-0.729521,-0.091847,0.108826,-0.137727,0.309168,-0.203019,-0.265720,A
0.183813,0.295641,-0.349217,-0.232777,-0.279060,0.000119,0.264031,-0.150236,0.316316,-0.668062,A
0.526667,0.324095,0.268689,-0.398573,-0.124482,0.356935,0.281244,0.208088,-0.080526,-0.451495,A
0.420105,0.093770,-0.468957,-0.142740,-0.471579,0.259001,0.270211,0.617840,0.572293,-0.518656,A
0.356399,0.272902,0.053766,-0.235268,0.024833,0.177427,0.336871,0.090497,-0.384966,-0.363498,A
0.201721,0.387386,-0.350805,-0.465926,-0.158585,-0.019770,0.451328,0.464978,-0.295598,-0.270853,A
0.152402,0.107998,-0.121018,-0.305212,-0.539043,0.209126,0.441208,0.179181,-0.313934,-0.049063,A
0.220526,-0.102162,-0.328891,-0.434883,-0.186925,0.210899,0.044577,-0.244097,-0.194804,-0.164415,A
0.101673,0.020795,-0.069540,0.233882,-0.366829,0.002731,0.287928,-0.027512,-0.027415,-0.184678,A
0.014351,-0.280827,0.138330,-0.213790,-0.409144,0.325826,0.693790,0.043655,0.155870,-0.058988,A
0.304375,-0.400755,0.195927,0.042103,0.041851,0.255480,0.056655,-0.206308,-0.376626,-0.457834,A
-0.392082,-0.023829,-0.276592,0.137101,0.151706,0.229250,-0.668775,0.456040,-0.165285,-0.562524,A
0.061592,-0.055144,-0.191231,0.309256,-0.278885,0.589152,0.134382,-0.089594,-0.226262,-0.083850,A
0.119359,0.104894,-0.014098,-0.171751,0.073474,0.152293,0.386231,-0.258674,-0.582905,0.018950,A
0.359294,-0.434431,-0.480143,-0.023445,0.360137,0.243425,-0.189720,-0.049015,-0.253463,-0.286783,A
-0.525926,-0.481496,-0.437211,-0.581033,0.246169,0.359195,0.066237,-0.451264,-0.078002,0.102583,A
-0.502084,-0.326106,-0.350682,-0.306309,0.332352,-0.054816,-0.042789,-0.184546,-0.105175,0.211868,A
0.421990,-0.010835,-0.362268,-0.135697,-0.351984,0.448900,-0.383392,-0.330921,0.133192,-0.416559,A
0.242777,0.219911,-0.871382,0.381386,0.117308,-0.042111,0.780184,0.252368,-0.409777,0.151456,A
-0.556251,-0.480350,0.009411,0.343087,0.541904,0.507452,-0.231899,-0.146029,0.048769,0.142753,A
-0.282775,-0.846774,0.054468,-0.387065,0.048134,-0.028689,0.363617,-0.181766,-0.157661,0.423442,A
-0.070976,0.070057,-0.051194,0.204939,-0.029856,-0.035400,-0.353929,-0.748760,0.234569,-0.098110,A
-0.091985,-0.057558,0.363272,-0.059678,0.256657,-0.151686,-0.110399,-0.411333,0.078081,0.117266,A
-0.157270,0.412931,-0.020650,0.316129,0.401402,-0.169343,-0.089808,-0.392085,-0.018424,0.384591,A
-0.185816,-0.348895,-0.427285,0.053192,0.732427,-0.092258,-0.032689,-0.254663,0.001889,0.191768,A
-0.029768,0.291935,-0.384048,0.274616,0.652129,0.244260,-0.155353,0.029385,-0.218550,-0.113313,A
0.071665,-0.443775,-0.130153,0.201384,0.153382,-0.232877,-0.064579,-0.058448,0.294125,-0.073773,A
-0.556854,-0.345218,0.483504,-0.129795,0.394675,-0.004636,-0.318984,-0.663138,-0.159556,0.386702,A
-0.346208,-0.218412,0.518547,0.794979,0.310772,-0.506669,-0.569360,-0.346358,0.359875,0.352946,A
-0.284895,0.209276,0.040223,0.634793,0.006714,-0.009098,-0.078959,-0.338931,0.087610,0.343856,A
-0.387461,-0.153427,0.322423,0.205360,0.096405,-0.161514,-0.515741,-0.017632,0.316051,-0.017202,A
-0.334123,0.347895,0.253975,0.566735,0.238288,0.055684,-0.203033,-0.215746,0.342313,0.143815,A
-0.196577,0.117761,0.102543,0.313971,0.040504,-0.342937,-0.523885,-0.476412,-0.086554,0.452946,A
-0.306412,-0.309759,0.084340,0.141798,0.102688,-0.403269,-0.423454,0.138839,-0.038699,0.110400,A
-0.333011,-0.175735,0.334861,0.203829,0.181466,-0.560965,-0.450331,-0.489527,0.326526,0.169129,A
-0.390726,-0.204275,0.076295,0.160734,0.078158,-0.454328,-0.493841,-0.186084,-0.117992,0.174143,A
-0.425981,0.284059,0.491092,-0.032162,0.024578,-0.703564,-0.679048,0.158714,-0.229629,0.883356,A
-0.054948,-0.027477,-0.080152,0.435411,-0.055472,-0.265740,-0.843162,-0.199227,-0.039073,0.608711,A
-0.268145,-0.013531,0.420178,0.358676,0.403959,-0.832001,-0.423221,-0.094782,0.702562,0.388785,A
-0.177757,-0.150285,0.427315,0.390359,0.024962,-0.311141,-0.270190,0.084314,0.453751,0.610132,A
-0.760517,0.602570,0.508159,0.284864,0.423871,-1.007180,-0.305169,-0.043982,0.670893,0.215229,A
-0.391924,0.369168,0.024687,0.631681,0.165840,-0.523571,-0.593162,0.532822,0.022825,0.902714,A
0.197515,0.833146,0.139289,0.231127,0.065732,-0.593864,-0.266016,0.035997,0.245199,0.335282,A
-0.663533,0.162518,0.283430,0.134883,0.403717,-0.501941,-0.469186,-0.064469,0.343651,0.376369,A
0.023873,0.111839,0.239121,-0.150401,0.058872,-0.549499,-0.051793,0.305610,0.372868,0.098829,A
-0.358997,0.783960,0.199283,0.001328,-0.394061,-0.319960,0.192806,-0.225032,0.821165,0.253275,A
-0.654214,0.664882,0.150109,0.173982,-0.171953,-0.293897,-0.190761,0.201250,0.770289,0.262157,A
-0.330273,0.670915,0.977584,-0.002830,-0.531506,-0.695721,-0.326091,0.168118,0.539400,0.502649,A
0.253365,0.255452,0.395540,0.202712,-0.085983,-0.339500,-0.378225,0.508080,0.353649,0.150609,A
0.188035,0.483197,0.089542,0.069615,-0.540547,-0.619465,-0.366371,0.532491,1.026665,0.541783,A
0.500781,1.043110,0.362903,0.023358,-0.028771,-0.445034,0.025043,0.426743,0.997217,0.093183,A
0.002221,0.379312,0.451221,0.158008,-0.462095,-0.413522,-0.031435,0.277803,0.391288,0.387692,A
-0.063925,0.506811,0.774869,0.120962,-0.157529,-0.452949,0.393475,0.269393,0.521806,0.373446,A
0.079993,0.652063,0.396781,-0.178813,-0.290405,-0.590980,-0.029138,0.451005,0.302692,-0.343670,A
0.252784,0.619649,0.363468,-0.392606,-0.590063,-0.195621,0.107240,0.600608,0.626467,0.137418,A
0.278216,0.814417,0.865676,-0.413605,-0.356856,-0.455116,-0.031699,0.522295,0.323533,0.020900,A
0.522046,0.642138,0.545002,-0.070375,-0.627253,-0.601374,0.333720,0.391296,0.162962,0.216231,A
0.089229,0.803405,0.309250,-0.140993,-0.425724,-0.243924,0.669862,0.661021,0.666590,-0.302258,A
0.135692,0.647912,0.300968,-0.421724,-0.285419,-0.360236,0.154953,0.756497,0.275198,-0.355404,A
0.304815,0.353072,0.381272,-0.428291,-0.593067,-0.160758,-0.111655,0.591602,0.309474,-0.325412,A
0.768898,0.658758,-0.157099,-0.501587,-0.494329,-0.134783,0.208953,0.512629,0.199139,-0.229055,A
0.304697,0.430168,0.106863,-0.151720,-0.383811,-0.597525,0.100616,0.420862,0.349865,-0.382294,A
0.776316,0.422539,0.091798,0.381204,-0.198230,-0.447517,-0.012100,0.174134,0.562052,-0.412644,A
0.467704,0.589495,0.127956,-0.259694,-0.603270,0.299612,0.529334,0.653288,0.855134,-0.199135,A
0.593791,0.894494,-0.074312,-0.228833,-0.932286,-0.214506,0.387488,0.404649,0.434105,-0.285383,A
0.353131,0.048412,-0.233896,-0.677873,-0.898853,-0.380224,0.162281,0.185121,0.216451,-0.441327,A
2.524108,2.490263,2.066614,1.501238,1.488062,1.449694,1.691207,2.519473,1.759203,1.490422,B
0.614569,0.658364,0.183240,-0.406332,-0.871929,-0.082835,0.914950,0.912108,0.656077,-0.138793,A
0.262207,0.335122,-0.086634,-0.352911,-0.137300,0.134067,0.537902,0.315254,0.189556,-0.638959,A
0.663898,-0.177481,-0.321158,-0.752304,-0.652912,-0.326299,0.335817,0.716270,0.228225,-0.564121,A
0.737324,0.565848,-0.214503,-0.666764,-0.673972,-0.093007,0.057461,0.375015,-0.006287,-0.080461,A
0.622822,0.427376,-0.238942,-0.380248,-0.417592,0.089181,0.745062,-0.018362,0.002009,-0.770373,A
0.668622,0.298699,-0.058682,-0.869710,-0.200541,0.246427,0.667269,0.579068,0.043352,-0.202015,A
0.387361,0.106472,-0.004469,-0.449737,-0.245268,-0.165602,0.508741,0.430687,-0.305749,-0.733533,A
0.521459,0.223831,-0.466630,-0.767848,-0.195783,0.230440,0.280408,0.081676,-0.140186,-0.927041,A
0.777013,0.211154,-0.481892,-0.768224,-0.119496,0.348412,0.694330,0.265702,-0.333987,-0.537589,A
0.484610,-0.023396,-0.682235,-0.596477,-0.452354,0.795907,-0.157932,0.498048,-0.112909,-0.477892,A
0.857112,0.111276,-0.551421,-0.611002,-0.462949,0.243844,1.147349,0.362949,-0.299734,-0.144629,A
0.598165,-0.005209,-1.089124,-0.270633,-0.479699,0.463837,0.504672,0.467509,-0.284223,-0.310226,A
-0.043444,0.049640,-0.362905,-0.604968,-0.240143,-0.192019,0.545825,0.272853,-0.139188,-0.705651,A
0.723335,0.037667,-0.492792,-0.451102,0.146452,0.170505,0.282231,0.103163,-0.446477,-0.141703,A
0.157230,0.011423,-0.468132,-0.335550,-0.529964,0.257082,0.925223,0.287420,-0.503288,-0.409845,A
0.711826,-0.044619,-0.680011,-0.357130,-0.369186,0.314518,0.652713,-0.037301,-0.555386,-0.438631,A
0.332932,-0.362446,-0.106960,-0.523639,0.143043,0.301745,0.782480,0.109695,-0.632472,-0.219458,A
0.564971,0.008458,-0.359519,0.001842,0.341212,0.543160,0.500555,0.134741,-0.348720,-0.405797,A
0.743364,-0.320005,-0.769371,-0.194717,-0.168113,0.465469,0.480525,0.176616,-0.541372,-0.621390,A
0.200113,0.395807,-0.333953,-0.252229,0.101821,0.321185,0.338184,0.198484,-0.752413,-0.283938,A
0.547810,-0.255064,0.018480,-0.135007,0.310628,0.619291,0.459388,-0.121329,-0.623542,-0.768828,A
0.162975,-0.597151,-0.379124,-0.390948,-0.294791,0.871101,-0.011961,-0.112698,-0.180278,-0.803395,A
0.566061,-0.332979,-0.686215,-0.680360,0.309429,0.326650,0.471681,-0.382132,-0.268619,-0.507230,A
-0.101825,-0.507704,-0.751358,-0.443579,0.062472,0.549730,0.540573,-0.274751,-0.496993,-0.479069,A
-0.401450,-0.119169,-0.324979,0.110253,0.736669,0.761508,0.374284,-0.062977,-0.822187,-0.334048,A
0.495629,-0.190455,-0.437536,-0.141879,0.149800,0.030030,0.370312,-0.435948,-0.723424,-0.625889,A
-0.120667,-0.327431,-0.260754,-0.127390,0.544599,0.422564,0.516672,-0.045706,-0.565531,-0.442634,A
0.081924,0.025405,0.123241,0.122923,-0.090524,0.805079,0.045833,0.057067,-0.625282,-0.072798,A
-0.170603,0.081742,-0.655741,-0.258409,0.331539,0.512931,0.105926,-0.082536,-0.344368,-0.145426,A
-0.379105,0.094631,-0.488316,-0.192906,0.514013,0.363505,0.422782,-0.209348,-0.291388,-0.229999,A
-0.015274,-0.672923,-0.539176,0.097241,0.498888,0.215014,0.243787,-0.043181,-0.311585,-0.135720,A
-0.311592,-0.566826,-0.167843,-0.203116,0.576651,0.165428,-0.246677,-0.318616,-0.056932,0.277174,A
-0.243963,-0.859581,-0.251934,0.290153,-0.275506,0.588881,-0.093344,-0.363937,-0.558832,0.048238,A
-0.044639,-0.385610,-0.530875,-0.017569,1.142746,0.690758,0.040062,0.006110,-0.361151,-0.040679,A
-0.312541,-0.237440,-0.716397,-0.035904,0.419086,0.109822,0.086840,-0.704459,0.011855,-0.299160,A
-0.361153,-0.199483,-0.377466,0.265320,0.090004,0.609396,-0.219824,-0.379293,-0.127386,0.154945,A
-0.070027,-1.028112,0.333618,0.655011,0.448209,0.293307,-0.392567,-0.115591,-0.418902,-0.089648,A
-0.817136,-0.333796,-0.109696,0.405660,0.879356,0.114314,0.186520,0.101525,-0.375869,-0.029081,A
-0.830782,-0.479445,-0.565046,-0.082471,0.622535,0.056615,0.180303,0.090256,-0.144514,-0.011395,A
-0.543392,0.071152,0.057349,0.124264,0.441735,-0.050698,0.344607,-0.406511,0.384494,-0.073424,A
-0.175341,-0.165086,-0.141714,0.735014,0.055188,-0.044177,0.087426,-0.392061,-0.022989,0.136911,A
-0.039307,-0.337317,0.122133,0.346306,0.277035,-0.007312,-0.052876,-0.173465,0.163691,0.389904,A
-0.139472,-0.083779,0.265834,0.599040,0.520983,-0.180680,-0.423730,0.199629,0.119815,-0.006571,A
-0.013532,-0.125303,-0.337179,0.387547,0.378109,0.178380,-0.830799,-0.482050,-0.109668,0.035967,A
-0.567597,-0.305357,0.075105,0.338205,-0.104718,0.170777,-0.676934,-0.298722,0.144860,-0.089227,A
-0.247967,-0.093905,-0.074036,0.253973,-0.332349,0.131146,-0.271310,-0.221153,0.074869,0.457953,A
-0.419506,0.017215,-0.035879,0.250256,0.563549,0.340877,-0.783867,-0.295302,0.199853,0.282093,A
-0.008259,-0.410632,0.674335,-0.072570,0.327861,0.076423,-0.229565,-0.041823,-0.175144,0.426769,A
-0.513594,-0.258075,-0.555272,0.600268,0.005811,-0.123752,-0.062368,-0.156665,-0.299569,0.333232,A
-0.256541,-0.122292,0.147179,0.191916,0.397297,-0.067977,-0.207263,-0.251105,0.034131,0.022094,A
-0.364886,-0.197818,0.100276,0.250584,0.042714,-0.118309,0.200433,0.173179,0.201648,0.492862,A
1.702805,1.512984,2.547540,1.986362,1.695519,2.166081,1.595888,1.755052,1.987629,1.564594,B
1.334008,1.863899,1.689507,2.187288,1.778498,1.548220,1.174673,1.421790,2.032252,2.146604,B
1.467676,1.987703,1.952820,1.965142,1.624734,1.541386,1.688504,1.593053,2.127734,2.460766,B
1.542042,1.783066,2.167372,1.715909,2.159265,1.279532,1.776686,1.554529,1.785052,2.098002,B
1.338515,2.184985,2.217916,1.719742,1.349727,1.606190,1.612321,2.130224,2.040248,2.247713,B
1.683244,1.821407,1.983270,2.078075,2.067451,2.004700,1.811163,1.847214,1.653650,1.810620,B
2.023334,2.210635,2.225943,2.123992,1.354196,1.942806,1.667800,2.026704,2.146172,2.249946,B
1.707095,2.061269,2.302550,1.571096,1.296397,1.905761,1.590651,2.103502,2.134721,1.597049,B
1.936935,1.869207,1.706059,1.925239,1.406023,1.558211,1.838464,1.775457,1.992239,1.462509,B
1.760464,1.941517,1.953196,1.706689,1.922084,2.029348,1.592186,2.011582,2.323949,1.552295,B
1.661810,1.907960,2.102180,1.732234,1.323300,1.675438,1.744799,1.704437,1.640348,2.088735,B
1.866804,1.746630,1.862294,1.379037,1.459789,1.277552,1.892711,2.034532,2.036551,1.719288,B
1.822309,1.907710,2.364879,1.899889,1.770368,1.304268,1.684151,2.042871,2.010509,1.741500,B
1.890084,1.891407,2.341512,2.057227,1.679060,1.856300,1.884365,2.447173,2.262590,2.032271,B
1.971732,1.711268,1.409629,1.960995,1.371903,1.776665,1.440954,1.847052,2.499958,1.524102,B
1.951593,1.776156,2.041412,1.708451,1.552930,1.660106,2.184561,1.972102,2.047806,1.878444,B
1.878854,2.012867,2.036606,1.901935,1.633440,2.234436,1.945794,2.171948,1.900728,1.967207,B
0.349765,0.300020,0.014966,-0.094905,-0.200163,-0.259257,-0.270571,0.289477,0.095792,-0.165673,A
-0.101149,0.275409,-0.144838,0.052936,0.269804,0.262039,0.110286,0.224101,0.107261,-0.682848,A
0.008028,0.193366,-0.232464,-0.465952,-0.301471,-0.200333,0.099966,0.608542,-0.051677,-0.398996,A
0.758548,0.525102,-0.065627,-0.491399,-0.096714,-0.211976,0.469883,0.085875,0.268852,-0.053292,A
0.034748,0.122081,0.162996,-0.609888,0.048148,-0.485493,-0.023984,0.610846,-0.149431,-0.234855,A
0.186052,-0.002391,-0.173035,-0.540066,-0.282807,0.115486,0.622429,0.127532,-0.210787,-0.463941,A
-0.139942,0.467669,-0.204166,-0.026292,0.016911,0.026728,0.415047,0.422898,-0.184263,-0.087631,A
0.368079,0.451294,0.260113,-0.758396,-0.329415,0.349350,0.028160,0.758920,0.602152,0.127741,A
0.304516,0.715824,-0.004890,-0.558524,-0.453644,0.145575,-0.409497,0.172307,0.155316,-0.206229,A
0.469375,0.209557,-0.234564,-0.083409,-0.173303,0.223732,0.652795,0.495473,0.088308,-0.534533,A
0.523871,0.380643,-0.437476,-0.679701,0.282461,0.734725,0.379420,-0.113931,-0.200277,-0.431955,A
0.585979,0.297178,-0.112475,-0.117916,-0.011142,-0.045354,0.331756,-0.158951,0.152835,-0.170741,A
0.561088,-0.052932,0.042205,-0.675683,0.150716,0.345061,0.003109,0.264925,-0.154414,-0.127657,A
0.401648,-0.020650,-0.491415,-0.481652,-0.075785,-0.028930,0.623381,0.013770,0.110361,-0.132796,A
0.384947,0.178889,-0.423069,-0.932582,0.184612,0.313674,0.274013,0.526509,-0.584068,-0.311811,A
0.638742,-0.280041,-0.354546,-0.809097,0.064148,0.479592,0.517113,-0.093682,-0.122323,-0.657368,A
0.202333,-0.303368,-0.457564,-0.679120,-0.282020,0.553330,0.684318,0.374654,-0.319310,-0.580094,A
-0.323399,-0.232804,-0.359835,-0.794164,-0.031377,0.482918,0.528200,-0.067673,0.011364,-0.369287,A
0.244246,-0.197174,-0.739234,-0.663062,0.414136,0.356263,1.112947,0.386624,-0.324997,-0.438088,A
-0.323934,-0.154911,0.045189,-0.681451,0.339802,0.286963,0.554826,-0.020344,-0.377172,0.072571,A
0.028557,0.056463,-0.528020,-0.475172,0.344104,0.281816,0.148745,-0.192350,-0.342129,-0.030970,A
-0.170071,-0.005101,-0.129910,-0.132076,0.201029,0.555335,0.677794,-0.318517,-0.480371,-0.295403,A
0.378367,-0.435078,-0.329776,-0.119636,0.062439,0.458083,0.548124,0.390329,-0.458096,-0.503214,A
0.338496,-0.502415,-0.161376,-0.419343,-0.230315,0.836720,0.286190,-0.159498,-0.341521,-0.440667,A
0.067750,-0.840473,-0.325786,-0.338664,0.419601,0.521064,0.221298,0.007608,-0.937259,-0.234453,A
0.224984,-0.585296,-1.191285,-0.527519,0.125444,0.631376,0.514344,-0.203974,-0.493062,-0.567163,A
0.523859,-0.458740,-0.618845,0.047563,0.352928,0.649812,0.169917,0.117412,-0.632902,-0.628697,A
-0.072516,-0.090265,-0.493186,-0.146780,0.706736,0.735058,0.129905,-0.569136,-0.159895,0.272691,A
-0.389703,-0.140820,-0.498058,-0.149980,0.302985,0.941043,0.211033,-0.396078,-0.208527,-0.109906,A
-0.252046,0.157620,-0.365510,0.028429,0.614084,0.459490,-0.187908,0.043129,-0.813905,-0.184686,A
-0.270474,-0.671184,-0.349821,-0.264456,0.734826,0.289266,0.022950,-0.354563,-0.298425,-0.099308,A
-0.124234,-0.405894,-0.475355,-0.000631,0.493259,0.756320,0.575302,-0.537260,-0.213091,-0.119955,A
-0.328804,-0.513071,-1.154562,0.486830,0.618680,0.128176,0.321464,-0.656542,-0.346144,-0.266104,A
0.254718,-0.552247,-0.147429,0.116200,0.488718,0.388354,-0.109396,-0.639660,-0.148561,-0.497335,A
-0.107284,-0.406474,-0.709097,0.166176,0.618073,0.596847,0.588343,-0.865726,-1.130985,0.059456,A
-0.785654,-0.724338,-0.370454,0.319584,0.830512,0.479312,-0.013269,-0.918137,-0.619334,-0.196153,A
-0.444406,-0.521440,-0.262403,0.768448,0.896497,-0.080857,-0.492196,-0.525337,-0.523418,-0.190442,A
-0.335343,-0.745802,-0.453347,0.643394,0.737821,0.472476,-0.351713,-0.916141,-0.392180,0.245854,A
-0.357562,-0.385786,-0.504833,0.410035,0.302465,0.801217,-0.357483,-0.546816,-0.647307,-0.306389,A
-0.592970,-0.301754,-0.100712,0.602725,0.320119,0.507643,-0.304506,-0.773635,-0.419870,0.027425,A
-0.383088,-0.315287,-0.329853,0.114256,0.675371,0.351483,0.153545,-0.774358,-0.492803,0.091651,A
-0.176597,-0.895102,-0.294390,0.294023,0.708952,0.204331,-0.354960,-0.434287,-0.215495,0.967428,A
-0.357493,-0.771126,-0.444601,0.529335,0.320781,0.375892,-0.303303,-0.595127,-0.194624,0.405859,A
-0.483389,-0.824972,-0.144632,0.857907,0.848799,-0.220194,-0.223303,-0.437114,-0.164715,-0.257318,A
-0.471718,-0.694941,0.349107,0.374119,0.900129,-0.459411,-0.551559,-0.435971,-0.130671,0.157457,A
-0.988305,-0.449639,-0.389002,0.942276,0.253817,0.117283,-0.291586,-0.731938,-0.034376,0.454499,A
-0.389483,-0.572590,0.306614,0.537938,0.367778,0.170993,-0.379511,-0.310223,0.015676,0.362358,A
